identifier	run	url
SRR2223495	SRR2223495	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR2223495/SRR2223495.sra
SRR2227861	SRR2227861	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR2227861/SRR2227861.sra
SRR2226496	SRR2226496	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR2226496/SRR2226496.sra
SRR2226743	SRR2226743	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR2226743/SRR2226743.sra
SRR2226756	SRR2226756	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR2226756/SRR2226756.sra
SRR2226775	SRR2226775	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR2226775/SRR2226775.sra
SRR2226779	SRR2226779	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR2226779/SRR2226779.sra
SRR2226786	SRR2226786	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR2226786/SRR2226786.sra
SRR2227375	SRR2227375	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR2227375/SRR2227375.sra
SRR2227393	SRR2227393	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR2227393/SRR2227393.sra
SRR2243578	SRR2243578	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR224/SRR2243578/SRR2243578.sra
SRR2243634	SRR2243634	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR224/SRR2243634/SRR2243634.sra
SRR2243694	SRR2243694	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR224/SRR2243694/SRR2243694.sra
SRR2243722	SRR2243722	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR224/SRR2243722/SRR2243722.sra
SRR2243816	SRR2243816	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR224/SRR2243816/SRR2243816.sra
SRR2243845	SRR2243845	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR224/SRR2243845/SRR2243845.sra
SRR2245633	SRR2245633	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR224/SRR2245633/SRR2245633.sra
SRR2246250	SRR2246250	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR224/SRR2246250/SRR2246250.sra
SRR2243575	SRR2243575	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR224/SRR2243575/SRR2243575.sra
SRR2243654	SRR2243654	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR224/SRR2243654/SRR2243654.sra
SRR2244208	SRR2244208	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR224/SRR2244208/SRR2244208.sra
SRR2245634	SRR2245634	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR224/SRR2245634/SRR2245634.sra
SRR2247181	SRR2247181	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR224/SRR2247181/SRR2247181.sra
SRR2247621	SRR2247621	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR224/SRR2247621/SRR2247621.sra
SRR2245648	SRR2245648	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR224/SRR2245648/SRR2245648.sra
SRR2249283	SRR2249283	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR224/SRR2249283/SRR2249283.sra
SRR2249880	SRR2249880	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR224/SRR2249880/SRR2249880.sra
SRR2250281	SRR2250281	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR225/SRR2250281/SRR2250281.sra
SRR2250521	SRR2250521	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR225/SRR2250521/SRR2250521.sra
SRR2251618	SRR2251618	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR225/SRR2251618/SRR2251618.sra
SRR2244443	SRR2244443	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR224/SRR2244443/SRR2244443.sra
SRR2248216	SRR2248216	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR224/SRR2248216/SRR2248216.sra
SRR2249187	SRR2249187	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR224/SRR2249187/SRR2249187.sra
SRR2249327	SRR2249327	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR224/SRR2249327/SRR2249327.sra
SRR2249363	SRR2249363	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR224/SRR2249363/SRR2249363.sra
SRR2250354	SRR2250354	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR225/SRR2250354/SRR2250354.sra
SRR2250356	SRR2250356	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR225/SRR2250356/SRR2250356.sra
SRR2250542	SRR2250542	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR225/SRR2250542/SRR2250542.sra
SRR2226818	SRR2226818	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR2226818/SRR2226818.sra
SRR2228635	SRR2228635	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR2228635/SRR2228635.sra
SRR2223666	SRR2223666	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR2223666/SRR2223666.sra
SRR2223668	SRR2223668	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR2223668/SRR2223668.sra
SRR2223922	SRR2223922	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR2223922/SRR2223922.sra
SRR2248291	SRR2248291	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR224/SRR2248291/SRR2248291.sra
SRR2248517	SRR2248517	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR224/SRR2248517/SRR2248517.sra
SRR2227349	SRR2227349	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR2227349/SRR2227349.sra
SRR2227588	SRR2227588	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR2227588/SRR2227588.sra
SRR2227982	SRR2227982	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR2227982/SRR2227982.sra
SRR2228129	SRR2228129	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR2228129/SRR2228129.sra
SRR2228197	SRR2228197	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR2228197/SRR2228197.sra
SRR2228421	SRR2228421	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR2228421/SRR2228421.sra
SRR2228761	SRR2228761	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR2228761/SRR2228761.sra
SRR2228823	SRR2228823	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR2228823/SRR2228823.sra
SRR2244426	SRR2244426	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR224/SRR2244426/SRR2244426.sra
SRR2245609	SRR2245609	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR224/SRR2245609/SRR2245609.sra
SRR2247142	SRR2247142	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR224/SRR2247142/SRR2247142.sra
SRR2250275	SRR2250275	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR225/SRR2250275/SRR2250275.sra
SRR2250380	SRR2250380	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR225/SRR2250380/SRR2250380.sra
SRR2250530	SRR2250530	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR225/SRR2250530/SRR2250530.sra
SRR2228047	SRR2228047	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR2228047/SRR2228047.sra
SRR2228219	SRR2228219	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR2228219/SRR2228219.sra
SRR2226875	SRR2226875	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR2226875/SRR2226875.sra
SRR2227392	SRR2227392	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR2227392/SRR2227392.sra
SRR2228031	SRR2228031	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR2228031/SRR2228031.sra
SRR2228422	SRR2228422	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR2228422/SRR2228422.sra
SRR2228518	SRR2228518	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR2228518/SRR2228518.sra
SRR2228543	SRR2228543	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR2228543/SRR2228543.sra
SRR2228677	SRR2228677	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR2228677/SRR2228677.sra
SRR2228738	SRR2228738	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR2228738/SRR2228738.sra
SRR2243866	SRR2243866	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR224/SRR2243866/SRR2243866.sra
SRR2244653	SRR2244653	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR224/SRR2244653/SRR2244653.sra
SRR2246270	SRR2246270	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR224/SRR2246270/SRR2246270.sra
SRR2223572	SRR2223572	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR2223572/SRR2223572.sra
SRR2223674	SRR2223674	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR2223674/SRR2223674.sra
SRR2236720	SRR2236720	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR223/SRR2236720/SRR2236720.sra
SRR2236830	SRR2236830	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR223/SRR2236830/SRR2236830.sra
SRR2244432	SRR2244432	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR224/SRR2244432/SRR2244432.sra
SRR2244487	SRR2244487	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR224/SRR2244487/SRR2244487.sra
SRR2244656	SRR2244656	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR224/SRR2244656/SRR2244656.sra
SRR2245124	SRR2245124	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR224/SRR2245124/SRR2245124.sra
SRR2246353	SRR2246353	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR224/SRR2246353/SRR2246353.sra
SRR2247147	SRR2247147	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR224/SRR2247147/SRR2247147.sra
SRR2225825	SRR2225825	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR2225825/SRR2225825.sra
SRR2225882	SRR2225882	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR2225882/SRR2225882.sra
SRR2246435	SRR2246435	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR224/SRR2246435/SRR2246435.sra
SRR2249317	SRR2249317	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR224/SRR2249317/SRR2249317.sra
SRR2250465	SRR2250465	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR225/SRR2250465/SRR2250465.sra
SRR2250537	SRR2250537	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR225/SRR2250537/SRR2250537.sra
SRR2251345	SRR2251345	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR225/SRR2251345/SRR2251345.sra
SRR2251629	SRR2251629	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR225/SRR2251629/SRR2251629.sra
SRR2231322	SRR2231322	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR223/SRR2231322/SRR2231322.sra
SRR2231731	SRR2231731	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR223/SRR2231731/SRR2231731.sra
SRR2231749	SRR2231749	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR223/SRR2231749/SRR2231749.sra
SRR2231773	SRR2231773	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR223/SRR2231773/SRR2231773.sra
SRR2231810	SRR2231810	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR223/SRR2231810/SRR2231810.sra
SRR2231811	SRR2231811	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR223/SRR2231811/SRR2231811.sra
SRR2232327	SRR2232327	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR223/SRR2232327/SRR2232327.sra
SRR2232430	SRR2232430	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR223/SRR2232430/SRR2232430.sra
SRR2245639	SRR2245639	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR224/SRR2245639/SRR2245639.sra
SRR2249391	SRR2249391	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR224/SRR2249391/SRR2249391.sra
SRR2220844	SRR2220844	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR2220844/SRR2220844.sra
SRR2221198	SRR2221198	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR2221198/SRR2221198.sra
SRR2221200	SRR2221200	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR2221200/SRR2221200.sra
SRR2221202	SRR2221202	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR2221202/SRR2221202.sra
SRR2221204	SRR2221204	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR2221204/SRR2221204.sra
SRR2221425	SRR2221425	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR2221425/SRR2221425.sra
SRR2221435	SRR2221435	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR2221435/SRR2221435.sra
SRR2221444	SRR2221444	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR2221444/SRR2221444.sra
SRR2247020	SRR2247020	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR224/SRR2247020/SRR2247020.sra
SRR2248401	SRR2248401	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR224/SRR2248401/SRR2248401.sra
SRR2250572	SRR2250572	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR225/SRR2250572/SRR2250572.sra
SRR2251602	SRR2251602	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR225/SRR2251602/SRR2251602.sra
SRR2251623	SRR2251623	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR225/SRR2251623/SRR2251623.sra
SRR2251635	SRR2251635	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR225/SRR2251635/SRR2251635.sra
SRR2243741	SRR2243741	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR224/SRR2243741/SRR2243741.sra
SRR2244037	SRR2244037	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR224/SRR2244037/SRR2244037.sra
SRR2243621	SRR2243621	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR224/SRR2243621/SRR2243621.sra
SRR2243855	SRR2243855	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR224/SRR2243855/SRR2243855.sra
SRR2243959	SRR2243959	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR224/SRR2243959/SRR2243959.sra
SRR2244402	SRR2244402	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR224/SRR2244402/SRR2244402.sra
SRR2244672	SRR2244672	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR224/SRR2244672/SRR2244672.sra
SRR2246333	SRR2246333	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR224/SRR2246333/SRR2246333.sra
SRR2247139	SRR2247139	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR224/SRR2247139/SRR2247139.sra
SRR2247167	SRR2247167	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR224/SRR2247167/SRR2247167.sra
SRR2243430	SRR2243430	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR224/SRR2243430/SRR2243430.sra
SRR2243999	SRR2243999	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR224/SRR2243999/SRR2243999.sra
SRR2246429	SRR2246429	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR224/SRR2246429/SRR2246429.sra
SRR2227943	SRR2227943	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR2227943/SRR2227943.sra
SRR2228614	SRR2228614	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR2228614/SRR2228614.sra
SRR2227559	SRR2227559	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR2227559/SRR2227559.sra
SRR2227735	SRR2227735	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR2227735/SRR2227735.sra
SRR2227850	SRR2227850	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR2227850/SRR2227850.sra
SRR2227913	SRR2227913	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR2227913/SRR2227913.sra
SRR2228019	SRR2228019	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR2228019/SRR2228019.sra
SRR2228502	SRR2228502	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR2228502/SRR2228502.sra
SRR2228762	SRR2228762	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR2228762/SRR2228762.sra
SRR2228806	SRR2228806	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR2228806/SRR2228806.sra
SRR2236815	SRR2236815	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR223/SRR2236815/SRR2236815.sra
SRR2244379	SRR2244379	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR224/SRR2244379/SRR2244379.sra
SRR2248163	SRR2248163	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR224/SRR2248163/SRR2248163.sra
SRR2249394	SRR2249394	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR224/SRR2249394/SRR2249394.sra
SRR2250433	SRR2250433	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR225/SRR2250433/SRR2250433.sra
SRR2250624	SRR2250624	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR225/SRR2250624/SRR2250624.sra
SRR2223594	SRR2223594	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR2223594/SRR2223594.sra
SRR2223677	SRR2223677	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR2223677/SRR2223677.sra
SRR2243449	SRR2243449	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR224/SRR2243449/SRR2243449.sra
SRR2244234	SRR2244234	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR224/SRR2244234/SRR2244234.sra
SRR2244668	SRR2244668	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR224/SRR2244668/SRR2244668.sra
SRR2247525	SRR2247525	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR224/SRR2247525/SRR2247525.sra
SRR2247917	SRR2247917	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR224/SRR2247917/SRR2247917.sra
SRR2248230	SRR2248230	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR224/SRR2248230/SRR2248230.sra
SRR2248386	SRR2248386	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR224/SRR2248386/SRR2248386.sra
SRR2248751	SRR2248751	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR224/SRR2248751/SRR2248751.sra
SRR2236400	SRR2236400	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR223/SRR2236400/SRR2236400.sra
SRR2236847	SRR2236847	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR223/SRR2236847/SRR2236847.sra
SRR2237777	SRR2237777	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR223/SRR2237777/SRR2237777.sra
SRR2244466	SRR2244466	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR224/SRR2244466/SRR2244466.sra
SRR2244652	SRR2244652	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR224/SRR2244652/SRR2244652.sra
SRR2245481	SRR2245481	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR224/SRR2245481/SRR2245481.sra
SRR2245668	SRR2245668	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR224/SRR2245668/SRR2245668.sra
SRR2246276	SRR2246276	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR224/SRR2246276/SRR2246276.sra
SRR2250049	SRR2250049	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR225/SRR2250049/SRR2250049.sra
