	ESS-0005	ESS-0010	ESS-0014	ESS-0020	ESS-0026	ESS-0035	ESS-0039	ESS-0044	ESS-0053	ESS-0058	ESS-0062	ESS-0068	ESS-0077	ESS-0080	ESS-0088	ESS-0093	ESS-0098	ESS-0104	ESS-0113	ESS-0119	ESS-0123	ESS-0129	ESS-0136	ESS-0141	ESS-0147	ESS-0155	ESS-0158	ESS-0165	ESS-0172	ESS-0177	ESS-0184	ESS-0188	ESS-0195	ESS-0202	ESS-0208	ESS-0215	ESS-0219	ESS-0224	ESS-0231	ESS-0237	ESS-0243	ESS-0251	ESS-0254	ESS-0262	ESS-0268	ESS-0272	ESS-0280	ESS-0286	ESS-0290	ESS-0296	ESS-0302	ESS-0308	ESS-0316	ESS-0321	ESS-0326	ESS-0335	ESS-0338	ESS-0347	ESS-0353	ESS-0359	ESS-0364	ESS-0371	ESS-0376	ESS-0383	ESS-0386	ESS-0394	ESS-0400	ESS-0405	ESS-0410	ESS-0419	ESS-0425	ESS-0430	ESS-0435	ESS-0441	ESS-0447	ESS-0452	ESS-0459	ESS-0467	ESS-0473	ESS-0476	ESS-0482	ESS-0489	ESS-0496	ESS-0501	ESS-0506	ESS-0513	ESS-0521	ESS-0526	ESS-0531	ESS-0536	ESS-0542	ESS-0550	ESS-0555	ESS-0561	ESS-0569	ESS-0578	ESS-0586	ESS-0590	ESS-0596	ESS-0603
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_intestinalis	0	6.47348	0	0	0	0	0.02835	0.63633	0	0.00372	0.0037	0.35852	0.00393	3.24271	0	0.00366	0	0.00753	0.41838	0.00569	0.0056	0.00401	0.28807	0	0.00398	0	0.00878	9.11812	0.00806	0	0.013	0.81407	0	0	1.05895	0	0	0.01025	4.47943	3.89485	0.00098	0.00559	0.00065	0	1.26185	0.01063	0.01299	0.1182	1e-04	3.82567	0.00574	0	0.00719	0	0.01063	0.00048	0	0.59878	0.01219	0	0.00635	0.19718	0.00612	0	0.00098	0.01209	0.0022	0.0072	0.00799	0	0.00937	0.15888	0.00381	0.00527	0	0.00889	2.43895	0.01931	0	0.0095	0.00622	0.00166	0.00537	8.62293	0	2.20858	0	0.00909	0	5.07582	0	0.00887	0.01658	0.05956	0	0	0	0.00969	0.09498	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_salyersiae	0	4.03463	0	0	0	0	0.0449	0.02286	0	2.54056	0	0.00209	0.00068	0	0	0	0	0.00328	0	0.00181	0.02735	0	0.00211	0	0	1.29041	0.00475	0	0.0026	0	0.00497	0.50395	0	0.23847	0	0	0	0.00084	0.00248	0.00739	0	0.00083	0.00036	0	1.73353	0.00422	0.00576	0	0.00073	3.16092	0.00299	0	0	0	0.00789	0	0	0	0.4715	0	1.90847	1.78935	0	0	0.00212	0	0.00363	0	0.01529	0.00283	0.01759	0.70262	1.30986	0	0	0.0045	0.00241	0	0.00284	0.003	0.0026	0.00286	0	0	0	1.81096	0	0	0	6.0293	1.03191	0.00639	0	0	0.4466	0	0	0.00315	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_fragilis	0	2.10838	0	6.86598	0.79746	2.91676	0.13045	0.0061	0	0.00374	4.79516	2.01881	2.31878	0	0.93108	0.0796	0.03847	0.00469	0.00317	0.02366	0	4.09614	0.05926	0	0.08602	3.82802	0.14067	0.02176	0.07232	0.10121	2.08568	0	0.02745	0	0.00339	0	0.0013	0.00934	4.16916	0.14612	7.67219	0	0	0.06683	0.16243	51.22737	0.23559	0.09112	0.0124	0.00511	0	0.01522	0.27129	0.0922	0.92761	0	0.01557	0	0.0071	0	0.90391	0.50598	2.64475	1.57556	3.65106	0	0.01959	0.00067	17.87484	0.77283	0.01173	0.3558	0.01617	1.17247	0	0.0049	0.04015	0	0.04538	0	0.08956	0.02737	0	0.00152	0	0	2.13282	0	0	0	0	0.1101	0.01123	0.00955	0.01019	2.7645	0	0.19409	0	0.00117
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_xylanisolvens	0	2.07113	0	0	1.61608	0	1.97564	0.0085	0.06905	0.54507	0.49255	0.8239	1.88159	0.00201	0	2.42981	0.62658	0.00496	0.0263	0.55427	0.15011	0.09878	0.13423	0.48142	2.68928	0.66296	0	0	0.03231	0.00284	0	0.53557	0	0.04854	0.49206	7.37573	1.15153	2.71092	0.03274	0	0.50871	3.93217	0.00913	0	0.08749	0	0.01721	0	0.0442	0.45551	0.00995	0.03257	0	0.07012	0.23861	0	0	0.03059	0.06104	0	0	0.08913	9.73304	0.01339	1.25941	1.53291	0.01428	0.00861	0.01264	1.89156	0.00241	0.01856	0.26255	0.01429	0	0	0.26353	1.08722	1.80388	0	4.94178	0.029	0.18633	0.00994	0.04757	0.07153	0.41924	0.0818	2.46789	2.92145	0.0687	0.00105	0.36849	0.02139	0.65349	0.45382	0.32464	0.02046	0.01273	0.20311
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Phascolarctobacterium|s__Phascolarctobacterium_faecium	0	0.78104	0.70333	0	0	0.34641	0	0.00085	0.92648	0.17251	0.63024	0.0047	0.00218	0.02821	0.0472	0.26075	0.46181	0.00096	0	0.00846	0.00179	0.22223	0.61567	1.08524	0.5002	0.80223	0.00073	0.33577	0.73258	0.00052	0.20622	0	0	0	0.03306	0	1.02356	0	0	0	0.00066	0	0.61444	0.00337	0.48091	0.00024	0.13554	0	0.00295	0.23441	0	0.00278	0.29528	0	0.00025	0.01573	0.36934	0.43488	0	0	0.02314	0.8184	0.18536	0	0.00775	2.35626	0.00728	0.02469	0.02037	0.67787	0.68989	0.00828	1.45272	0	0.14252	0.00315	0.00561	0.00755	0.0036	1.30793	1.57778	1.15214	0.00286	0.40604	0.42593	0.04889	0	1.10466	0	0	1.55794	0	0.92592	1.09341	0.02948	0.59076	0	0.001	0.00212	0.00219
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_finegoldii	0	0.6136	0.00452	0	0	0	0	0.06246	0.97853	0	0.00254	5.48094	0.00568	0	0.00456	0.00163	3.44241	0	0	0.00392	0	0	0.00675	0	0	0.97835	0	0	0	0.82045	0	1.37477	0.03171	0.32985	0.14277	0	0	0	0.00165	0	0.00316	0	1.01813	0	0	0	0.13157	0	0	0	0	0	0	0.29113	0	0	0	0	0	0	0	0.29425	0	0	0.00046	0	0	0	0	0	0.66053	0	0	0	0.00397	0	0.01111	0	0	0	0.00469	0.55816	0	0	0.00361	0.33079	0.18314	0	3.2709	0	1.40653	0	0	0	0	0	0.81488	0.00134	4.13589	0.0077
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Eubacterium_siraeum	0	0.31751	0	0.02185	0.13185	0.08684	2.82905	4.6286	0.10702	7.87949	6.00568	0.23662	0.08139	0.00935	2.7763	0.00308	0.05097	0.03513	0	0.05956	0.01484	0.00093	12.42201	0.01249	0.00284	8.20529	0.0294	0.37574	0.25394	0	0.09887	0.01602	0.19691	0.38486	0.17695	0	0.07267	0.41095	2.3143	3.96663	0.05827	0.01362	0.00823	0.02644	0.04679	0.03892	0.01405	0.024	1.17632	0.14796	0.01789	7.30568	0	0	5.62746	5.49531	0.03236	16.74621	0.57262	0	2.38245	8.45075	0	0	4.18461	0	0.06623	0	0.16707	17.14689	0.20886	0.01414	0.09027	0	0.00029	0.00401	0.42363	0	0.0794	0.00449	1.09955	5.36773	0	0	0	9.36211	3.89488	0	5.02447	0.00167	0	4.63612	0.05087	0	0.14406	0	0	0.13361	0	0.00198
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae|g__Butyricimonas|s__Butyricimonas_virosa	0	0.15575	0.35327	0	0	0	0.53916	0	0	0	0	0	0	0.06273	0	0.00361	0.16062	0	0.00103	0.19159	0.27252	1.19435	0	0	0.00387	0.05098	0	0	0.03891	0.02791	0	1.33692	0.03594	0.39555	0.56247	0	0	0	0.00142	0.00166	0	0	0.02955	0	0.03503	0	0	0.66328	0	0.03462	0	0.27245	0	0.32671	0	0.32226	0	1.18436	0.02433	0.01193	0	0.02263	0	0.10761	0	0	0	0	0	0	0.01511	0.01419	0.11017	0.19774	0	0	0	0.04136	0	0	0	0	0	0	0.02108	0.01874	0	0.40015	0	0	0.09693	0	0.02972	0	0.18811	0	0	0.07809	0	0
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_424	0	0.10638	0.0565	0	0	0	0.00603	0	0	0.00948	0	0	0	0	0	0	0.11606	0	0	0	0.00823	0	0.02094	0.02119	0	0	0	0.08571	0	0	0	0	0	0	0	0	0	0.01893	0	0	0	0	0	0	0	0.10008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0133	0	0	0	0	0	0	0	0	0	0	0	0	0.04067	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Ruminococcus_gnavus	0	0.09411	0.10919	6.87287	0	0	0	0.00211	0.01925	0.15822	0.41695	0.00748	0.23018	0	0	0	0.21304	0.05529	0.12433	0	0.04206	0.00873	0.02225	0.27655	0.00785	0.02249	1.24108	0.10882	0.0379	0	0.00017	0	0.00954	0	0	0.03955	0.02918	0.06756	0.29343	0	0.00385	0	0	0.00424	0.06453	1.06356	0.07754	0.0391	0.00967	0.01116	0.01042	0.13926	0.07299	0.07777	0.003	0.01879	0.01094	0	0.00411	0.43491	0.08935	0.00021	0.64515	0	0.1677	4.12158	0.27503	0.79313	0.01758	0.08861	0	0.00465	0.06137	0.00989	0	0.00645	0.04408	0.00301	0.15015	0.1428	0.21953	0	0.09334	0.19675	0	0	0.0932	0.07701	0.21374	0.01533	0	0.00309	0.06802	0	0	0	0.03805	0	0	0.0043
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania|s__Holdemania_filiformis	0	0.06523	0	0	0	0	0	0.04048	0.0216	0	0.01052	0.00768	0.00551	0	0.01854	0.00093	0.03106	0	0	0.00725	0.0271	0	0.02161	0	0.00933	0	0	0	0.02596	0.00104	0	0.00081	0.0092	0.00513	0.01903	0.03691	0.01715	0	0.05276	0.0231	0.03763	0	0	0.0217	0	0.00689	0.01197	0	0.01072	0	0	0	0.02776	0	0.01414	0	0	0	0.0162	0	0.04474	0	0	0	0	0	0	0.00483	0.06798	0.00069	0.10364	0.00174	0.07813	0.26542	0	0	0	0.02636	0	0	0	0.00898	0	0.00021	0	0	0	0.02537	0	0.00978	0.01567	0.0075	0.04018	0.00544	0	0	0	0	0.01971	0.00688
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae|g__Barnesiella|s__Barnesiella_intestinihominis	0	0.05745	0.00385	0.01092	0	4.00374	6.10852	0.90979	0.0044	0	3.55091	3.79941	0.02681	0	7.01667	4.47126	3.16428	0.00144	0.03501	2.63271	3.67836	0.0602	4.20727	0.02794	0.03504	3.32817	0.0117	0	11.77712	1.12538	0.00029	0.93662	0.28269	0.2891	3.7181	0	6.09664	0.00095	0.00666	0.01388	0.02381	4.42723	0.63524	0.6218	0.03453	0.01547	0.00159	0.00093	0.01688	0	0.00251	3.86994	0	0	0.01528	3.15781	0.0218	3.14195	0	1.11703	0.00295	2.2525	0	0	0.01722	0	0.02259	0	0.05934	4.84477	4.53909	0.30458	0.02816	0	0.00649	0	3.82664	1.73334	0.01947	0	0.02863	0.01899	0	0	0.00352	0	0	0	0.04768	5.47393	3.55874	3.00189	0.8914	0.89343	2.79363	2.09618	0	0.00371	0.00537	0.01051
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Agathobaculum|s__Agathobaculum_butyriciproducens	0	0.05276	0	0.00408	0.39096	0.27453	0.08314	0.22786	0.11281	0.06167	0.03356	0.23592	0.09523	0.21167	0.02294	0.06187	0.20532	0.38313	0.25007	0.09141	0.18758	0.28231	0.44121	0	0.08879	0.06594	0	0.12152	0.06272	0.50507	0.17884	0.13403	0.03188	0.13487	0.10895	1.05243	0.12809	0.0447	0	0.03507	1.16966	0.82215	0.06652	0.16693	0.22206	0.04779	0.72441	0.87852	1.70587	0.13055	0.50189	0.1677	0	0	0.58411	0.07767	0.15576	0	0.03301	0	0.15097	0.06999	0	0.1567	0.02833	0.10999	0.6489	0	0	0	0.07891	0.24228	0.06278	0.04842	0.26964	0.18216	0.00084	0.10439	0.06505	0.74268	0	0.01841	0	0.10166	0.07246	1.18738	0.11927	0.16791	0.02357	0.26417	0.2642	0.09658	0.3412	0.07662	0.02275	0.71924	0	0.10062	0.16837	0.06511
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Bilophila|s__Bilophila_wadsworthia	0	0.0527	0	0.28245	0	0	0	0.37719	0	0	0.12208	0.09336	0.00698	0.01879	0	0.04469	0.12321	0	0	0.07202	0.26506	0	0.08446	0.33504	0	0.05615	0	0.21501	0.17155	0	0.02986	0	0.38431	0.10821	0.00162	0	0	0	0.08803	0.04881	0.05148	0.0103	0.0254	0.98774	0.04986	0.24429	0	0	0.0963	0.31538	0.37406	0.01201	0.04545	0	0.1034	0.005	0.01141	0.02052	0.06719	0.01025	0.037	0.20209	0.03709	0	0.03608	0.56135	0	0	0.87553	0	0.11169	0.01122	0.13994	0.11539	0.02212	0	0.12019	0	0	0	0	0.05442	0.11373	0	0.00594	0.02792	0	0	0	0.06843	0	0	0.40199	0	0.03332	0.08727	0	0.00068	0	0.04904
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_cellulosilyticus	0	0.04618	0.29382	0.00347	0	12.23945	1.05898	0	0.00091	0.03375	0.0331	0.64312	8.38913	0.02481	0	0	0.06647	0.06239	0.35403	0.042	0	0.00829	0.05119	0	0	5.08278	0	0.00112	0	0	0.39762	0.11985	0.01974	0.01797	0.00212	0	0	0.04689	0.06561	0	0.03621	0.03554	0.02819	0.00216	0.00171	0	0.00169	0.04586	0.00586	0	16.7068	0.00313	0	0.72072	0.50442	0	0.002	0.64779	0.07038	0.01461	0	7.85399	0	0	2.11753	0	0.11961	0	0.08598	4.27302	0.03091	0.06554	10.08856	0	0.89883	0.00138	0.02408	0	0.04758	0	0.02335	0.28485	0	0	0.00765	0	0	0.49435	0.00264	0	0.7196	0.00151	0.04089	0	0.01886	0	0	0.04421	0.00577	0.00139
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Faecalicoccus|s__Faecalicoccus_pleomorphus	0	0.04288	0	0	0	0	0	0	0	0	0.07496	0	0	0	0	0	0	0	0	0	0.01637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_gordonii	0	0.04169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00845	0	0	0	0	0	0	0	0	0.17877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus|s__Haemophilus_parainfluenzae	0	0.03482	0	0.00881	0	0.03808	0	0	0	0	0.00279	0.00226	0	0.04875	0	0	0	0.00753	0	0	0	0	0.00067	0	0	0	0.06467	0.00141	0	0	0.63498	0.18703	0	0.01432	0.00426	0	0	0	0	0	0	0.01563	0.02779	0	0	0.01567	0.02031	0.08433	0.01781	0	0	0	0	0	0	0	0.19286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06996	0	0	0	0	0	0	0.03049	0.04354	0	0.00055	0.01933	0	0	0	0	0	0	0.00345	0.11625	0.01405	0	0.0052	0.18644	0.05727	0.00731	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae|g__Butyricimonas|s__Butyricimonas_synergistica	0	0.02252	0.4747	0	0	0	0	0	0.00029	0	0	0	0	0.02333	0	0	1.48552	0	0	0.16356	0	0	0	0	0	0.01965	0	0	0.53408	0.07697	0	0.23424	0.01057	0.18931	0.02695	0	0	0	0	0.0043	0	0	0.0583	0	0.04695	0	0	0	0	0.28605	0	0.36578	0	0	0	0.11136	0	0	0.00039	0.15115	0	0.00355	0	0.01038	0	0	0	0	0	0	0.00133	0.00868	0.00125	0.52848	0	0	0	0.16441	0	0	0	0	0	0	0	0.0012	0	0	0	0	0.03982	0	0.02241	0	0.48716	0	0	0.01491	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_faecis_CAG_32	0	0.01891	0	0	0	0.00178	0	0	0.00086	0	0	0.02478	0	0	0.001	0.30921	0	0	0.01966	0	0.01644	0.03427	0	0	2.27498	0	0.00221	0	0.12848	0	0.02268	0.43126	0	0.22104	2.06173	0	0	0	0	0.00707	0	0	0	0	0.00573	0.00211	0.01756	0	0	0.01494	0	0	0.01906	0	1.72425	0.86031	0	0	1.69783	0	0	0	0	0	0	0	0	0.00152	0	0.0047	0.00323	0.28004	0	0	0.63915	0.01471	0	0.00361	0.00551	9.62502	0	0.00122	0	0	0	0	0	0.00638	0.02791	0	0.01833	0.0082	0	0	1.55228	0.70991	0.02026	0	4.66018	0.00775
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_intestinalis	0	0.01799	0.01516	0	0	0	0	0.0033	0	0	0.65596	0.0049	0.02337	0	0.00145	0	0	0	0.21751	0.00155	7e-04	0	0.02744	0	0.04672	0	0	0	0	0	0	0	0.00668	0	0.00242	0	0.00196	0	0	0.00095	0.00715	0.01989	0	0.00214	0.00095	0	9e-04	0	0.00252	0.00135	0	0	0	0	0.00613	0	0.00738	0	0	0	0	9e-04	0	0	0.00223	0	0.59373	0	0.00432	0	0.00086	0	0	0	0	0.00032	0.22737	0	0	0	0	6e-04	0	0	0	0	0.01573	0	0	0	0.02452	0	0	0	0	0	0	0.00175	0	0.00141
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_eutactus	0	0.01279	0	0	0	0	0	0	0	0	0.01593	0.33808	0.00827	0.00069	0	0	0	0	0	0.85799	0	0	0.01976	0	0	0	0.00178	0	0	0.09618	0	0.16743	0.05698	0	0	0	0	0	0	3.66735	5.75072	1.62198	0	0.00069	0.01066	0.00146	0	0	0	0	0	1.6044	0	0	0.00467	1.01105	0	0	0	0	0	0	0	0	0	0	0	0.00024	0	0	0	0.00985	0	0.00774	0	0	0	4.81455	0	0	0.01001	0	0.00213	0.00087	0	0	0	0.00017	0	0	0.24091	0.00373	0	0	2.09632	0	0	0.00113	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_CAG_299	0	0.01036	0.57733	0	0	0	0	0	0	0	0	0	0.02424	0.00333	0.03207	0	0	0	0	0	0.15485	0	0	0.19324	0.12116	0	0	0	0	0	0	0.00072	0.00609	0	0	0	0	0	0	0	0	0	0.00836	0	0	0.04263	0	0	0	0	0	0	0	0.7983	0	0.04589	0	0	0	0	0.06911	0	0	0	0	0	0	0	0	0	0	0	0.05709	0	0	0	0	0	0	0	0.35915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06177	0.0046
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_sp_An31A	0	0.00761	0	0	0	0	0	0	0	0	0.00261	0.00106	0.00359	0	0	0	0.00081	0	0	0.00462	0	0	2.2606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02537	0	0	0	0	0	0	0	0.00172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_goldsteinii	0	0.00699	0	0	0	0	0	0.16253	0	0	0.00103	0.00263	0.00045	0	0	0	0.87257	0	0	0.02854	0.04935	0	1.40914	0	0	0	0	0.37938	0	0	0	0	0	0.04387	0	0	0	0	1.43386	0	0.00113	0.13007	0.00706	0	0	0	0	0	0	0	0	0.38483	0	0	0	0	0	1.37588	0.22341	0	0	0	0	0.0035	0	0	0	0	0	0	0	0.26293	0	1.0204	0	0	0.00597	0.16294	0	0	0.00312	0	0.00492	0	0.01525	0	0	0.09066	0	0.11763	0	0	0.04277	0	0	0	0.40849	0.00038	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospira|s__Lachnospira_pectinoschiza	0	0.00668	0	0	1.04141	0.59269	0	0.00311	0.28712	0.00292	0.66688	0.92021	0.07338	0.6259	0	0.16573	0.34636	0.34143	0	0.00568	0	0	1.74421	0	0.31571	0	0	1.10326	0.80486	0	0.00703	0.00183	0.04082	3.99747	0.00819	2.3607	0.07932	0.00514	3.13149	0.00063	0.00563	0.60896	0.13148	0.00167	0.00294	8e-04	0.00596	0.65554	0.00082	0.97759	0.38827	1.05257	0	0	0.12962	2.14326	0.0541	0.12722	0.67143	0	0.51945	0	0.79236	0	0.00055	0.01218	0.00605	0.0048	0	1.13792	0	8.54798	0	2.71991	0.35607	0.50228	0.0158	1.8299	0.00029	0.00304	0.00581	0.00073	0.00567	0.00757	0	0.06107	0	0.1042	0.00868	0	0.3307	0.16912	0	0.20857	0	0	1.60962	0.00675	0.45274	0.11162
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium_D16	0	0.00647	0	0	0	0	0	0.00611	0.00952	0	0	0	0.0253	0	0.01321	0	0	0	0	0	0.00039	0	0.04974	0	0	0.03478	0	0	0	0	0	0	0.0043	0.00165	0.00051	0	0.02171	0	0.00261	0	0	0	0	0	0	0	0	0	0.65428	0.08109	0.01235	0.11515	0	0	0.00379	0	0.00325	0.03253	0	0.03393	0	0	0	0	0	0	0	0	0	0	0.06583	0	0	0	0.0061	0.02008	0.02916	0	0	0	0	0	0	0	0	0	0	0.13629	0	0.00138	0	0	0	0.03437	0	0	0	0	0.00139	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae|g__Oscillibacter|s__Oscillibacter_sp_CAG_241	0	0.0054	0	0.00648	0.00287	0.21119	0	0.49344	0.03771	0	0.00693	0.02145	0.08314	0	0	0.32407	0	0	0.00558	0.00275	0.01268	0.07506	0.66906	0	0.00599	1.02573	0	0.53166	0.00046	0.00035	0.22994	0.00346	5.50185	0.00106	1.36156	0	0.00254	0	0.22723	0.80691	0.00101	0.13424	0.00284	0.02144	0.00237	0.00031	0.24078	0.02218	0.02148	0.03628	0	0.34244	0	0	0.00575	0.20043	0.02197	0.00856	0.00225	0	1.77448	0.48363	0.00172	0.96601	0.00451	0	0.00353	0.00118	0.00732	0.00265	0.01393	0.06845	0.01415	0.00499	0.00085	0.00232	0.00779	4.87479	0.00188	0	0.12027	1.10298	0.0015	0.00619	0.00195	0.34621	0.00126	0.00569	0.00094	0.22634	0.35244	0.00399	4.41027	0	0.17325	0	0	0.00359	0.23823	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_producta	0	0.00397	0	0.03838	0	0	0	0	0	0.00729	0	0	0	0	0	0	0	0.00559	0.00089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01231	0.02102	0.25247	0.0046	0	0	0	0	0	0	0.00444	0	0.01133	0	0.0079	0	0	0.02605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00038	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_adolescentis	0	0.00368	0	0.00673	0.18718	0	0	1.74508	0	0	0	0	1.07325	0	0	0	0	0	0	0.00248	0.10237	0	0.00263	0	0	0	0	0	0	0	0.01512	0	7.5207	0	0.02327	0	0	0	0	0.66103	0.00053	0	0.99694	0.00912	0	0	0.01796	1.42261	0.01828	0	0	0	0	0	0.3667	0	0.08034	0	0	0	0	0	0.03622	0	0.33092	0	0	0	0	0	0	0.06233	0	0	0	0	0	0.75668	0	0.18111	0.27568	0	0	0	0	0.15881	0.02091	0	0	0	0	0	0.00723	0.0301	0.02223	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_145	0	0.00288	0	0	0	0	0.0558	0	0.0085	0.02457	0.15066	0	0	0	0	0	0	1.0155	0	0	0	0	0	0	0.01107	0	0	0.0047	0.02099	0.07592	0	0	0	0	0	0	0.15215	0.01731	0.05768	0	0	0	0	0.00992	0.0342	0	0.0074	0	0.00116	0.00833	0	0	0.22862	0.00597	0.10156	0.01986	0	0.04052	0	0	0.03601	0.03142	0	0.00477	0.1331	0.13711	0	0.02173	1.38023	0.23988	0.05193	0	0	0	0.00123	0	0.03094	0.00275	0	0	0	0.01728	0	0	0	0	0	0	0.20263	0	0	0.0066	0.00135	0	0	0	0	0	0	0
